PC Time, Mocap_X, Mocap_y, Mocap_z, Mocap_yaw, Mocap_pitch, Mocap_roll, X_ref, Y_ref, Z_ref ,,,,
9.354,-0.119618,-0.16485,0.481064,3.371598,-3.140523,-2.139782,0,0,0.5,,,,
9.364,-0.12188,-0.165522,0.481077,3.296511,-2.790529,-1.894505,0,0,0.5,,,,
9.374,-0.124175,-0.16578,0.481301,3.222775,-3.003493,-1.983173,0,0,0.5,,,,
9.384,-0.126753,-0.165865,0.481438,2.629544,-2.87287,-2.343425,0,0,0.5,,,,
9.394,-0.128607,-0.167012,0.481461,3.14647,-3.169247,-2.083413,0,0,0.5,,,,
9.404,-0.130764,-0.167488,0.481419,2.985144,-2.820046,-1.710074,0,0,0.5,,,,
9.414,-0.133202,-0.168275,0.481637,2.876904,-2.702959,-1.39336,0,0,0.5,,,,
9.424,-0.135616,-0.168427,0.481993,2.756093,-2.747758,-1.644356,0,0,0.5,,,,
9.434,-0.138009,-0.168851,0.481855,2.799401,-2.773882,-1.497659,0,0,0.5,,,,
9.444,-0.140088,-0.16962,0.481985,2.610463,-2.614451,-1.452066,0,0,0.5,,,,
9.454,-0.142234,-0.17015,0.481957,2.441592,-2.535331,-1.192962,0,0,0.5,,,,
9.464,-0.144258,-0.170767,0.48189,2.58308,-2.661688,-1.256949,0,0,0.5,,,,
9.474,-0.146686,-0.170562,0.482249,2.275072,-2.844343,-1.822902,0,0,0.5,,,,
9.484,-0.148903,-0.171426,0.481818,2.436949,-2.708762,-1.54058,0,0,0.5,,,,
9.494,-0.151232,-0.171724,0.481749,2.248793,-2.69358,-1.693156,0,0,0.5,,,,
9.504,-0.153228,-0.171774,0.481474,2.267331,-2.712401,-1.637252,0,0,0.5,,,,
9.514,-0.155485,-0.172076,0.481429,2.121275,-2.688639,-1.902614,0,0,0.5,,,,
9.524,-0.157673,-0.172552,0.481495,2.218059,-2.782935,-2.279207,0,0,0.5,,,,
9.534,-0.15985,-0.1728,0.48126,2.042617,-2.736252,-2.134681,0,0,0.5,,,,
9.544,-0.162022,-0.1736,0.481191,2.074676,-2.755549,-2.014638,0,0,0.5,,,,
9.555,-0.164178,-0.173995,0.481093,2.019095,-2.819749,-1.771964,0,0,0.5,,,,
9.564,-0.166448,-0.174582,0.480917,1.998288,-2.825519,-1.594021,0,0,0.5,,,,
9.574,-0.168547,-0.174991,0.480808,1.951788,-2.627807,-1.516233,0,0,0.5,,,,
9.584,-0.170562,-0.175552,0.48074,1.855088,-2.565659,-1.426892,0,0,0.5,,,,
9.594,-0.172689,-0.17595,0.480806,1.984756,-3.198751,-1.992995,0,0,0.5,,,,
9.604,-0.175071,-0.176024,0.480827,1.686068,-2.645965,-1.796828,0,0,0.5,,,,
9.614,-0.17715,-0.176497,0.480756,1.750588,-2.441232,-2.019101,0,0,0.5,,,,
9.624,-0.179169,-0.176628,0.480686,1.691902,-2.695916,-2.408192,0,0,0.5,,,,
9.634,-0.181294,-0.177042,0.480368,1.561082,-2.248392,-2.15454,0,0,0.5,,,,
9.644,-0.183441,-0.177043,0.480353,1.270682,-2.463469,-2.358438,0,0,0.5,,,,
9.654,-0.185736,-0.177493,0.480442,1.235056,-2.465538,-2.413649,0,0,0.5,,,,
9.664,-0.187618,-0.178291,0.480322,1.492256,-2.327016,-2.017709,0,0,0.5,,,,
9.674,-0.189702,-0.178493,0.480533,1.082257,-2.406113,-2.269023,0,0,0.5,,,,
9.684,-0.191592,-0.179299,0.480439,1.351269,-2.352509,-1.979528,0,0,0.5,,,,
9.694,-0.193556,-0.179886,0.480147,1.309143,-2.221288,-1.476526,0,0,0.5,,,,
9.704,-0.195464,-0.180666,0.479945,1.444588,-2.307477,-1.166809,0,0,0.5,,,,
9.714,-0.19741,-0.180927,0.479928,1.260098,-2.099827,-1.01403,0,0,0.5,,,,
9.724,-0.199242,-0.18141,0.480083,1.308644,-2.41038,-1.215301,0,0,0.5,,,,
9.734,-0.201318,-0.18187,0.47981,1.208862,-2.624231,-1.412941,0,0,0.5,,,,
9.744,-0.203262,-0.181926,0.479864,1.194445,-2.047475,-1.458678,0,0,0.5,,,,
9.754,-0.20525,-0.181699,0.479992,0.847595,-2.162642,-1.942344,0,0,0.5,,,,
9.764,-0.207069,-0.181926,0.479625,0.714995,-2.262676,-2.266188,0,0,0.5,,,,
9.774,-0.209056,-0.182094,0.479623,0.89464,-2.228962,-2.478803,0,0,0.5,,,,
9.784,-0.21062,-0.18271,0.479476,0.98728,-1.97857,-2.225686,0,0,0.5,,,,
9.795,-0.212298,-0.183182,0.479377,1.078662,-2.025176,-2.253246,0,0,0.5,,,,
9.804,-0.214374,-0.183368,0.479491,0.691734,-2.111623,-2.388669,0,0,0.5,,,,
9.814,-0.215988,-0.184236,0.479495,0.928792,-1.74937,-1.937654,0,0,0.5,,,,
9.825,-0.217957,-0.184326,0.479531,0.669033,-1.80046,-2.008639,0,0,0.5,,,,
9.834,-0.219415,-0.184813,0.479449,0.657345,-1.990758,-2.123057,0,0,0.5,,,,
9.844,-0.221002,-0.1855,0.479342,0.711738,-1.885456,-1.917293,0,0,0.5,,,,
9.854,-0.222729,-0.185859,0.479391,0.721389,-1.768992,-1.921126,0,0,0.5,,,,
9.864,-0.224235,-0.185994,0.47924,0.924379,-1.937031,-2.195432,0,0,0.5,,,,
9.874,-0.226021,-0.186168,0.479097,0.653881,-1.590812,-1.979684,0,0,0.5,,,,
9.884,-0.227628,-0.186359,0.479144,0.551869,-1.339824,-2.156863,0,0,0.5,,,,
9.895,-0.229088,-0.186624,0.478955,0.750532,-1.450502,-2.395443,0,0,0.5,,,,
9.904,-0.23073,-0.186681,0.478895,0.47032,-1.564441,-2.704034,0,0,0.5,,,,
9.914,-0.232363,-0.187225,0.479012,0.263541,-1.71919,-2.539566,0,0,0.5,,,,
9.925,-0.233562,-0.187336,0.479125,0.651296,-1.778033,-3.25741,0,0,0.5,,,,
9.934,-0.23502,-0.187718,0.479022,0.46431,-1.395972,-2.512753,0,0,0.5,,,,
9.944,-0.236326,-0.188104,0.479164,0.595229,-1.549943,-2.626049,0,0,0.5,,,,
9.955,-0.23783,-0.188565,0.479479,0.629165,-1.773179,-2.949968,0,0,0.5,,,,
9.964,-0.239241,-0.188945,0.479708,0.563271,-1.574015,-2.656619,0,0,0.5,,,,
9.974,-0.24045,-0.189248,0.479847,0.506199,-1.544483,-2.616451,0,0,0.5,,,,
9.984,-0.241795,-0.189295,0.479913,0.034817,-1.315112,-2.304344,0,0,0.5,,,,
9.994,-0.243024,-0.189589,0.480101,0.149934,-1.223484,-2.208521,0,0,0.5,,,,
10.004,-0.244271,-0.189876,0.480237,0.419379,-1.771619,-2.705142,0,0,0.5,,,,
10.014,-0.245412,-0.190188,0.480482,0.432159,-1.739824,-2.928685,0,0,0.5,,,,
10.024,-0.246742,-0.190562,0.48052,0.076846,-1.750268,-2.420958,0,0,0.5,,,,
10.035,-0.247758,-0.19083,0.480429,0.48057,-1.413859,-2.449642,0,0,0.5,,,,
10.044,-0.24904,-0.191094,0.480862,-0.137808,-1.956601,-2.288279,0,0,0.5,,,,
10.054,-0.249903,-0.191129,0.480415,0.094862,-0.993672,-1.806033,0,0,0.5,,,,
10.064,-0.250976,-0.19148,0.480819,0.252094,-1.351357,-2.400077,0,0,0.5,,,,
10.074,-0.252044,-0.191703,0.480772,0.289856,-1.215463,-1.892463,0,0,0.5,,,,
10.084,-0.253149,-0.191519,0.48084,0.06193,-1.095748,-2.069872,0,0,0.5,,,,
10.094,-0.254126,-0.192067,0.481049,0.463298,-1.350994,-2.230074,0,0,0.5,,,,
10.104,-0.254966,-0.192367,0.481167,0.393037,-1.301566,-2.270814,0,0,0.5,,,,
10.114,-0.255742,-0.192357,0.480995,0.35596,-1.209178,-2.116741,0,0,0.5,,,,
10.124,-0.256697,-0.192595,0.480892,0.374053,-1.279583,-2.050953,0,0,0.5,,,,
10.134,-0.257615,-0.192781,0.481087,0.421873,-1.550446,-2.543202,0,0,0.5,,,,
10.144,-0.258421,-0.19286,0.480905,0.319569,-1.159128,-2.16031,0,0,0.5,,,,
10.154,-0.259203,-0.193058,0.480981,0.273063,-1.012142,-2.237564,0,0,0.5,,,,
10.164,-0.259898,-0.193377,0.481024,0.347008,-0.792556,-2.116372,0,0,0.5,,,,
10.174,-0.260653,-0.19338,0.480925,0.345122,-0.904777,-2.137019,0,0,0.5,,,,
10.184,-0.261299,-0.193814,0.481017,0.344773,-0.868496,-2.10208,0,0,0.5,,,,
10.195,-0.261942,-0.194094,0.48095,0.384159,-1.224346,-1.97495,0,0,0.5,,,,
10.204,-0.262518,-0.194183,0.480916,0.490239,-1.072084,-2.005472,0,0,0.5,,,,
10.214,-0.263078,-0.194499,0.481226,0.672557,-1.194301,-2.254818,0,0,0.5,,,,
10.224,-0.263685,-0.194394,0.481261,0.34911,-1.011131,-1.890917,0,0,0.5,,,,
10.235,-0.264193,-0.194593,0.48122,0.402632,-0.912233,-1.932865,0,0,0.5,,,,
10.245,-0.264662,-0.19477,0.481277,0.581959,-1.259389,-2.086671,0,0,0.5,,,,
10.254,-0.265158,-0.195008,0.481329,0.68101,-1.099899,-1.954481,0,0,0.5,,,,
10.264,-0.265354,-0.195201,0.481285,0.953074,-1.239667,-1.993257,0,0,0.5,,,,
10.275,-0.265659,-0.195468,0.481403,0.917265,-1.072455,-1.971542,0,0,0.5,,,,
10.284,-0.266117,-0.195636,0.4815,0.889012,-1.439729,-2.377442,0,0,0.5,,,,
10.295,-0.266387,-0.195705,0.481311,0.931321,-1.221777,-2.082187,0,0,0.5,,,,
10.304,-0.266662,-0.195968,0.481515,1.208881,-1.442479,-2.443403,0,0,0.5,,,,
10.314,-0.2669,-0.196354,0.481514,1.128337,-1.362236,-2.305255,0,0,0.5,,,,
10.325,-0.267184,-0.196449,0.48144,1.159873,-1.106664,-1.955542,0,0,0.5,,,,
10.335,-0.26732,-0.196545,0.481521,1.21869,-1.421698,-2.497682,0,0,0.5,,,,
10.344,-0.267481,-0.196506,0.481365,0.815496,-1.197363,-2.09884,0,0,0.5,,,,
10.354,-0.267723,-0.196576,0.481829,0.898731,-0.85567,-2.497184,0,0,0.5,,,,
10.365,-0.267687,-0.197082,0.481452,1.201012,-1.81262,-2.619222,0,0,0.5,,,,
10.374,-0.267763,-0.197053,0.481306,1.133729,-1.264084,-2.090014,0,0,0.5,,,,
10.384,-0.267894,-0.197131,0.481243,1.088452,-1.276874,-2.213831,0,0,0.5,,,,
10.395,-0.26784,-0.197618,0.48134,1.402939,-1.416734,-2.43939,0,0,0.5,,,,
10.405,-0.267702,-0.197767,0.48131,1.268722,-1.182583,-1.889114,0,0,0.5,,,,
10.414,-0.267675,-0.198197,0.481266,1.414665,-1.097734,-1.744509,0,0,0.5,,,,
10.424,-0.267585,-0.198384,0.481119,1.267235,-1.073813,-1.646099,0,0,0.5,,,,
10.434,-0.267365,-0.198795,0.481127,1.32149,-1.103712,-1.522203,0,0,0.5,,,,
10.444,-0.267269,-0.198846,0.481039,1.262894,-0.962089,-1.251689,0,0,0.5,,,,
10.455,-0.267093,-0.199101,0.480932,1.371631,-0.953066,-1.216306,0,0,0.5,,,,
10.464,-0.266931,-0.199207,0.480976,1.418083,-0.861106,-1.36632,0,0,0.5,,,,
10.475,-0.266677,-0.199293,0.480908,1.470776,-0.950828,-1.456934,0,0,0.5,,,,
10.485,-0.266431,-0.199286,0.480773,1.38596,-1.001249,-1.796712,0,0,0.5,,,,
10.494,-0.266111,-0.199438,0.480777,1.535235,-1.152439,-2.168065,0,0,0.5,,,,
10.504,-0.265768,-0.199603,0.480833,1.451067,-1.183133,-2.184459,0,0,0.5,,,,
10.514,-0.26549,-0.199749,0.480757,1.462094,-1.081657,-2.021282,0,0,0.5,,,,
10.524,-0.264938,-0.200043,0.480943,1.850606,-1.481565,-2.685269,0,0,0.5,,,,
10.534,-0.264732,-0.200177,0.480931,1.451636,-0.800258,-2.099691,0,0,0.5,,,,
10.545,-0.264121,-0.200672,0.480412,1.708395,-0.904995,-1.361582,0,0,0.5,,,,
10.555,-0.263758,-0.200605,0.480905,1.467301,-0.964982,-1.936712,0,0,0.5,,,,
10.564,-0.263076,-0.200901,0.480763,1.587994,-1.113488,-1.882308,0,0,0.5,,,,
10.575,-0.262643,-0.201035,0.480772,1.568136,-1.139701,-1.968294,0,0,0.5,,,,
10.584,-0.261998,-0.201132,0.480938,1.73935,-1.641304,-2.472313,0,0,0.5,,,,
10.595,-0.26146,-0.201158,0.480756,1.502485,-1.093847,-2.112563,0,0,0.5,,,,
10.604,-0.260693,-0.201653,0.48079,1.862851,-1.447805,-2.696152,0,0,0.5,,,,
10.614,-0.260387,-0.201715,0.480863,1.69409,-1.130234,-2.453696,0,0,0.5,,,,
10.624,-0.25943,-0.201962,0.480771,1.76661,-1.143047,-2.191728,0,0,0.5,,,,
10.634,-0.258786,-0.201884,0.480777,1.446852,-0.8912,-2.054644,0,0,0.5,,,,
10.644,-0.257942,-0.202253,0.480857,1.805322,-1.259036,-2.298921,0,0,0.5,,,,
10.654,-0.257155,-0.202263,0.481094,1.764226,-1.572239,-2.893747,0,0,0.5,,,,
10.664,-0.256364,-0.202318,0.481012,1.689281,-1.5014,-3.022931,0,0,0.5,,,,
10.675,-0.255838,-0.202666,0.48086,1.453081,-1.053946,-2.261449,0,0,0.5,,,,
10.684,-0.254737,-0.202829,0.480971,1.732641,-1.057369,-2.557755,0,0,0.5,,,,
10.694,-0.253738,-0.202848,0.481005,1.824659,-1.26218,-2.934364,0,0,0.5,,,,
10.705,-0.252867,-0.20301,0.481049,1.725252,-1.193492,-2.779257,0,0,0.5,,,,
10.714,-0.252202,-0.203186,0.480813,1.321988,-0.873533,-2.048537,0,0,0.5,,,,
10.724,-0.251238,-0.203185,0.480836,1.144912,-0.699809,-2.228151,0,0,0.5,,,,
10.735,-0.249944,-0.203391,0.48095,1.650777,-1.213552,-2.739088,0,0,0.5,,,,
10.745,-0.24896,-0.2037,0.481195,1.858442,-1.81092,-3.373381,0,0,0.5,,,,
10.755,-0.247859,-0.203819,0.481191,1.84189,-1.473479,-3.452648,0,0,0.5,,,,
10.765,-0.246814,-0.203704,0.480959,1.480221,-1.246133,-3.041849,0,0,0.5,,,,
10.775,-0.245694,-0.203941,0.480932,1.489961,-1.222281,-2.965416,0,0,0.5,,,,
10.784,-0.244621,-0.203918,0.48088,1.420464,-1.523784,-3.140025,0,0,0.5,,,,
10.795,-0.243519,-0.204026,0.480875,1.405409,-1.374153,-2.926832,0,0,0.5,,,,
10.804,-0.242311,-0.204422,0.480868,1.421418,-1.200929,-2.944247,0,0,0.5,,,,
10.814,-0.241194,-0.204406,0.480763,1.476858,-1.264337,-2.878773,0,0,0.5,,,,
10.825,-0.23989,-0.204598,0.480694,1.601039,-1.388413,-2.980534,0,0,0.5,,,,
10.835,-0.238806,-0.204684,0.480799,1.57335,-1.859386,-3.501344,0,0,0.5,,,,
10.844,-0.237629,-0.204517,0.480724,1.348694,-1.857406,-3.474015,0,0,0.5,,,,
10.855,-0.236215,-0.204617,0.480546,1.200618,-1.487281,-3.205105,0,0,0.5,,,,
10.864,-0.235178,-0.204976,0.480261,0.907474,-0.941194,-2.214654,0,0,0.5,,,,
10.875,-0.233874,-0.204784,0.480234,0.778691,-0.839688,-2.509617,0,0,0.5,,,,
10.884,-0.232565,-0.204739,0.480174,0.817296,-0.893549,-2.440613,0,0,0.5,,,,
10.895,-0.231258,-0.204905,0.480125,0.794336,-0.925109,-2.463678,0,0,0.5,,,,
10.904,-0.229834,-0.205023,0.480115,0.744681,-0.957648,-2.227483,0,0,0.5,,,,
10.915,-0.228114,-0.205346,0.480055,0.996761,-0.905226,-2.125961,0,0,0.5,,,,
10.924,-0.226832,-0.205411,0.480048,0.880568,-0.83777,-2.052482,0,0,0.5,,,,
10.935,-0.225353,-0.205476,0.480027,0.804155,-1.180765,-2.048442,0,0,0.5,,,,
10.944,-0.224068,-0.205353,0.480196,0.675395,-1.112527,-2.188804,0,0,0.5,,,,
10.954,-0.222415,-0.20563,0.480112,0.823862,-1.201002,-2.082404,0,0,0.5,,,,
10.965,-0.220991,-0.205481,0.480148,0.695554,-1.113229,-2.032371,0,0,0.5,,,,
10.975,-0.219282,-0.205835,0.480112,0.990333,-1.269396,-2.06108,0,0,0.5,,,,
10.985,-0.217723,-0.205892,0.480023,0.896666,-0.933516,-1.731358,0,0,0.5,,,,
10.995,-0.216132,-0.206101,0.480068,0.823313,-1.322249,-2.016659,0,0,0.5,,,,
11.005,-0.214596,-0.205815,0.480215,0.676388,-1.555168,-2.338738,0,0,0.5,,,,
11.015,-0.212828,-0.206533,0.480144,0.950357,-1.387322,-1.996447,0,0,0.5,,,,
11.025,-0.211327,-0.206603,0.480097,0.833006,-1.279271,-1.833203,0,0,0.5,,,,
11.035,-0.209507,-0.206598,0.479859,0.932598,-0.933874,-1.066346,0,0,0.5,,,,
11.044,-0.207776,-0.206965,0.480023,1.068123,-0.962369,-1.488986,0,0,0.5,,,,
11.055,-0.206257,-0.206931,0.480097,0.838009,-1.471415,-1.97487,0,0,0.5,,,,
11.065,-0.204453,-0.207115,0.480274,0.865053,-1.241731,-2.139449,0,0,0.5,,,,
11.075,-0.202874,-0.206928,0.480334,0.612291,-1.233342,-2.147598,0,0,0.5,,,,
11.085,-0.200956,-0.207323,0.480167,0.757218,-1.34814,-2.19461,0,0,0.5,,,,
11.095,-0.199165,-0.207288,0.480065,0.900692,-1.357669,-2.130942,0,0,0.5,,,,
11.105,-0.197557,-0.207587,0.479994,0.746239,-1.30861,-2.115921,0,0,0.5,,,,
11.114,-0.195645,-0.207753,0.480075,0.967603,-1.447739,-2.430061,0,0,0.5,,,,
11.125,-0.193996,-0.207451,0.480025,0.639971,-1.530981,-2.537828,0,0,0.5,,,,
11.135,-0.192249,-0.207845,0.480017,0.629098,-1.718784,-2.539579,0,0,0.5,,,,
11.145,-0.190316,-0.20841,0.479933,0.642461,-0.831122,-1.802672,0,0,0.5,,,,
11.154,-0.188525,-0.208177,0.480164,0.385714,-0.829987,-2.059631,0,0,0.5,,,,
11.165,-0.186525,-0.208764,0.479771,0.741468,-0.763024,-1.515594,0,0,0.5,,,,
11.175,-0.184744,-0.20876,0.480032,0.478774,-0.821157,-1.935545,0,0,0.5,,,,
11.185,-0.182797,-0.209078,0.480001,0.625859,-0.887327,-1.933316,0,0,0.5,,,,
11.194,-0.181054,-0.208777,0.480232,0.411162,-0.947958,-2.084562,0,0,0.5,,,,
11.205,-0.178964,-0.209364,0.480196,0.616558,-1.034476,-2.156943,0,0,0.5,,,,
11.214,-0.176868,-0.209689,0.480089,0.704906,-0.866781,-1.874773,0,0,0.5,,,,
11.225,-0.175138,-0.209475,0.480505,0.226441,-0.973592,-2.170343,0,0,0.5,,,,
11.235,-0.17287,-0.210141,0.480571,0.628846,-1.076641,-2.098933,0,0,0.5,,,,
11.246,-0.17113,-0.210128,0.480585,0.455858,-1.048172,-2.112045,0,0,0.5,,,,
11.255,-0.168973,-0.210174,0.480667,0.586437,-1.007162,-2.346961,0,0,0.5,,,,
11.265,-0.167142,-0.210152,0.480453,0.364696,-0.852685,-2.288644,0,0,0.5,,,,
11.275,-0.164674,-0.210364,0.480205,0.600168,-1.397391,-2.42449,0,0,0.5,,,,
11.284,-0.162793,-0.210495,0.480288,0.423891,-1.304708,-2.908049,0,0,0.5,,,,
11.295,-0.160608,-0.210222,0.48026,0.58925,-1.682501,-3.4322,0,0,0.5,,,,
11.305,-0.158544,-0.210303,0.480358,0.404289,-1.211231,-3.210567,0,0,0.5,,,,
11.315,-0.156214,-0.210507,0.480324,0.575954,-1.472846,-3.262703,0,0,0.5,,,,
11.325,-0.154309,-0.210898,0.480535,0.369271,-1.617599,-3.357796,0,0,0.5,,,,
11.335,-0.151955,-0.21113,0.48051,0.459672,-1.356753,-3.095719,0,0,0.5,,,,
11.345,-0.14994,-0.211313,0.480673,0.54433,-1.10805,-2.551021,0,0,0.5,,,,
11.355,-0.147633,-0.211621,0.480836,0.547222,-1.110487,-2.505177,0,0,0.5,,,,
11.365,-0.145201,-0.211811,0.480923,0.609575,-1.492436,-2.693128,0,0,0.5,,,,
11.374,-0.143327,-0.21181,0.481221,0.213081,-1.257556,-2.759695,0,0,0.5,,,,
11.385,-0.140904,-0.212009,0.481279,0.349032,-1.091396,-2.732105,0,0,0.5,,,,
11.395,-0.138696,-0.212017,0.481287,0.384052,-1.101547,-2.715718,0,0,0.5,,,,
11.404,-0.136361,-0.212107,0.481034,0.657888,-1.68756,-2.625831,0,0,0.5,,,,
11.415,-0.134035,-0.212308,0.481114,0.720469,-1.976944,-2.983212,0,0,0.5,,,,
11.425,-0.131583,-0.212276,0.481103,0.560486,-1.382795,-2.492055,0,0,0.5,,,,
11.435,-0.129324,-0.212343,0.481222,0.626233,-1.6238,-2.826632,0,0,0.5,,,,
11.445,-0.127413,-0.212343,0.481151,0.29239,-2.104922,-2.885308,0,0,0.5,,,,
11.455,-0.124707,-0.212386,0.481386,0.228627,-1.331844,-2.546854,0,0,0.5,,,,
11.465,-0.12237,-0.212748,0.481434,0.348649,-1.561012,-2.596911,0,0,0.5,,,,
11.475,-0.11976,-0.212955,0.481416,0.543436,-1.572169,-2.675048,0,0,0.5,,,,
11.485,-0.117488,-0.213233,0.481415,0.612362,-1.666589,-2.646034,0,0,0.5,,,,
11.495,-0.115148,-0.213152,0.481741,0.334067,-1.278924,-2.151522,0,0,0.5,,,,
11.505,-0.112759,-0.213088,0.481717,0.293086,-1.466355,-2.329587,0,0,0.5,,,,
11.515,-0.110229,-0.213105,0.481697,0.191697,-1.409601,-2.48907,0,0,0.5,,,,
11.525,-0.107777,-0.213071,0.481684,0.349636,-1.679454,-2.78408,0,0,0.5,,,,
11.535,-0.105492,-0.212957,0.481862,-0.001521,-1.608019,-2.234654,0,0,0.5,,,,
11.545,-0.10284,-0.213351,0.481656,0.515647,-1.750392,-2.842509,0,0,0.5,,,,
11.555,-0.100591,-0.213289,0.4818,0.308906,-1.492582,-2.781766,0,0,0.5,,,,
11.565,-0.097784,-0.213402,0.481701,0.411827,-1.412046,-2.63067,0,0,0.5,,,,
11.575,-0.095532,-0.212864,0.481649,0.109048,-1.950857,-2.973006,0,0,0.5,,,,
11.585,-0.092684,-0.213636,0.481783,0.194598,-1.602054,-2.232678,0,0,0.5,,,,
11.595,-0.090185,-0.213773,0.481726,0.166678,-1.580106,-2.223751,0,0,0.5,,,,
11.605,-0.08754,-0.213955,0.481712,0.22047,-1.655839,-2.12473,0,0,0.5,,,,
11.615,-0.085109,-0.213995,0.48178,0.209902,-1.563091,-1.982433,0,0,0.5,,,,
11.625,-0.082322,-0.214205,0.481715,0.229531,-1.409204,-1.995277,0,0,0.5,,,,
11.635,-0.079982,-0.214337,0.481726,0.150588,-1.713171,-1.989291,0,0,0.5,,,,
11.645,-0.077289,-0.214572,0.481581,0.093041,-1.343402,-1.336376,0,0,0.5,,,,
11.655,-0.074623,-0.214717,0.481597,0.042959,-1.519985,-1.639456,0,0,0.5,,,,
11.665,-0.072064,-0.214829,0.481589,0.079805,-1.875912,-1.92054,0,0,0.5,,,,
11.675,-0.069473,-0.214891,0.481532,-0.052672,-1.426854,-1.612253,0,0,0.5,,,,
11.685,-0.066996,-0.214836,0.481586,-0.01099,-1.650403,-1.94985,0,0,0.5,,,,
11.695,-0.064223,-0.215004,0.481485,0.163054,-1.586036,-2.098905,0,0,0.5,,,,
11.705,-0.061761,-0.215253,0.481442,0.009113,-1.388028,-1.968725,0,0,0.5,,,,
11.715,-0.058989,-0.215157,0.481295,0.048066,-1.636283,-2.194742,0,0,0.5,,,,
11.725,-0.056255,-0.215414,0.481214,0.098293,-1.726265,-2.181164,0,0,0.5,,,,
11.735,-0.053953,-0.215636,0.480826,-0.29449,-1.102637,-1.51959,0,0,0.5,,,,
11.745,-0.051046,-0.215706,0.481161,-0.054097,-1.716183,-2.23353,0,0,0.5,,,,
11.755,-0.04848,-0.215837,0.481221,-0.137589,-1.823645,-2.276417,0,0,0.5,,,,
11.765,-0.046034,-0.216084,0.481263,-0.27508,-1.479785,-2.233552,0,0,0.5,,,,
11.775,-0.043145,-0.216278,0.481173,-0.030436,-1.55198,-2.440254,0,0,0.5,,,,
11.785,-0.040655,-0.216222,0.481107,-0.172087,-1.954074,-2.701932,0,0,0.5,,,,
11.794,-0.037695,-0.21652,0.481082,0.004774,-1.757751,-2.635995,0,0,0.5,,,,
11.805,-0.035247,-0.216681,0.481148,-0.019737,-1.920362,-2.594757,0,0,0.5,,,,
11.815,-0.032649,-0.216669,0.481204,-0.273784,-1.523547,-2.631593,0,0,0.5,,,,
11.825,-0.029596,-0.217074,0.481257,-0.057485,-1.653445,-2.684439,0,0,0.5,,,,
11.835,-0.027312,-0.217283,0.481368,-0.098562,-1.304661,-2.440056,0,0,0.5,,,,
11.845,-0.024241,-0.217661,0.481242,-0.015794,-1.815945,-2.689124,0,0,0.5,,,,
11.855,-0.021645,-0.217593,0.481503,-0.136105,-1.6516,-2.605865,0,0,0.5,,,,
11.865,-0.01872,-0.217905,0.48142,-0.021598,-1.921635,-2.78976,0,0,0.5,,,,
11.875,-0.016131,-0.218009,0.48152,0.058241,-1.879201,-2.749119,0,0,0.5,,,,
11.885,-0.013538,-0.218061,0.481456,-0.066644,-1.883768,-2.759136,0,0,0.5,,,,
11.895,-0.010702,-0.218216,0.481497,0.024917,-2.072953,-3.048672,0,0,0.5,,,,
11.905,-0.008062,-0.218093,0.481597,-0.079296,-1.811323,-2.899872,0,0,0.5,,,,
11.915,-0.005069,-0.218576,0.481478,0.03532,-1.982761,-2.932537,0,0,0.5,,,,
11.925,-0.002257,-0.218579,0.48125,0.167479,-2.067886,-2.647953,0,0,0.5,,,,
11.935,0.000247,-0.218661,0.481478,0.056146,-2.253461,-2.992137,0,0,0.5,,,,
11.945,0.003147,-0.219078,0.481488,0.088692,-1.994938,-3.061025,0,0,0.5,,,,
11.955,0.005954,-0.218402,0.481493,0.026763,-2.285155,-3.03248,0,0,0.5,,,,
11.965,0.008676,-0.21898,0.481374,0.190351,-2.033487,-3.02158,0,0,0.5,,,,
11.975,0.011139,-0.218934,0.481445,0.017099,-2.133202,-3.154821,0,0,0.5,,,,
11.985,0.014301,-0.219089,0.481395,0.301048,-1.850783,-2.924075,0,0,0.5,,,,
11.995,0.016722,-0.219343,0.481421,0.237172,-2.253687,-3.386921,0,0,0.5,,,,
12.005,0.01955,-0.219025,0.48132,0.29167,-2.513454,-3.302276,0,0,0.5,,,,
12.015,0.02235,-0.219331,0.481392,0.368708,-2.204003,-2.981718,0,0,0.5,,,,
12.025,0.024956,-0.219373,0.481253,0.184398,-2.564759,-3.196405,0,0,0.5,,,,
12.035,0.027751,-0.219252,0.481294,0.162184,-2.482379,-3.256907,0,0,0.5,,,,
12.045,0.03049,-0.219439,0.481312,0.208398,-2.424127,-3.139011,0,0,0.5,,,,
12.055,0.033405,-0.219057,0.481098,0.275873,-2.233934,-3.14349,0,0,0.5,,,,
12.065,0.036061,-0.219395,0.48105,0.449638,-2.490841,-3.2924,0,0,0.5,,,,
12.075,0.038832,-0.219107,0.480975,0.312114,-2.468422,-3.400056,0,0,0.5,,,,
12.085,0.041191,-0.218878,0.481012,0.259264,-2.144129,-3.404605,0,0,0.5,,,,
12.095,0.044185,-0.219039,0.480881,0.041972,-2.504158,-3.096038,0,0,0.5,,,,
12.105,0.046778,-0.219537,0.4805,0.227204,-2.381795,-3.356904,0,0,0.5,,,,
12.115,0.049485,-0.219619,0.480341,0.197961,-2.121653,-3.312949,0,0,0.5,,,,
12.125,0.052332,-0.21917,0.480678,0.196481,-2.651684,-3.029768,0,0,0.5,,,,
